id, radius, time
168, 13,11.78234601020813
150, 10,11.93066143989563
255, 8,11.095521450042725
243, 14,11.46530270576477
173, 7,12.624640464782715
241, 10,13.234799861907959
247, 10,14.691784143447876
207, 5,11.035687446594238
197, 11,10.000219821929932
118, 7,11.674181938171387
196, 6,13.479485988616943
145, 15,14.480030536651611
195, 7,10.382599115371704
144, 5,11.010643482208252
213, 8,10.000219821929932
251, 12,10.07050347328186
162, 9,11.255176544189453
254, 7,11.874974012374878
231, 6,13.479485988616943
246, 13,11.189926624298096
229, 5,14.411732912063599
194, 9,10.000219821929932
248, 5,13.298648357391357
172, 9,14.029475212097168
252, 15,10.000219821929932
250, 7,14.887577533721924
107, 11,11.99467158317566
244, 15,12.04641842842102
163, 13,10.000219821929932
193, 13,12.576250791549683
225, 6,12.850569486618042
86, 10,13.636869430541992
191, 8,10.000219821929932
190, 11,14.057623147964478
189, 10,10.163181781768799
137, 9,10.39214825630188
224, 9,10.982620477676392
99, 10,10.000219821929932
136, 13,12.793220281600952
135, 10,12.58768105506897
97, 5,10.469539880752563
187, 15,11.209138870239258
221, 10,13.000785112380981
85, 6,14.290024995803833
96, 8,11.446213006973267
81, 12,14.105809450149536
186, 7,14.413890838623047
104, 11,11.991616249084473
131, 12,13.422624826431274
184, 14,13.08274793624878
87, 8,11.56114387512207
102, 8,14.78389286994934
95, 13,12.679410219192505
219, 6,12.193605422973633
128, 11,12.11448359489441
84, 15,13.841837644577026
183, 13,10.000219821929932
218, 7,12.442143678665161
238, 5,12.126954793930054
127, 13,13.225595712661743
181, 8,10.460886240005493
77, 9,14.049306869506836
180, 9,12.489245414733887
201, 6,10.910454034805298
153, 15,10.180402755737305
209, 8,11.030605554580688
200, 6,13.539390802383423
217, 7,10.734812021255493
90, 7,10.12977385520935
237, 15,13.952046155929565
124, 7,10.511840105056763
216, 11,11.513533115386963
89, 6,14.50368356704712
178, 12,13.664677619934082
177, 7,11.103021383285522
236, 12,10.121577024459839
235, 7,11.842273950576782
199, 9,11.938676357269287
214, 7,14.69737696647644
111, 11,10.307132005691528
234, 12,14.191075086593628
198, 9,12.964326858520508
76, 5,11.00541377067566
169, 10,13.245439291000366
12, 15,13.011863708496094
49, 15,10.996515989303589
28, 9,12.528177738189697
39, 13,14.335483074188232
44, 6,11.651982307434082
38, 7,11.453880548477173
37, 8,10.000219821929932
27, 5,13.851999521255493
36, 8,14.596270561218262
62, 14,14.845800638198853
61, 14,11.157907962799072
33, 8,13.259677410125732
26, 13,12.963819980621338
70, 6,13.297132968902588
11, 12,13.141890525817871
60, 13,14.00425124168396
10, 11,14.536349296569824
47, 13,10.000219821929932
57, 5,13.754286527633667
1, 11,10.107379913330078
7, 5,12.236612319946289
69, 14,14.038873672485352
23, 7,11.389748334884644
21, 8,11.748454093933105
43, 5,14.722495794296265
30, 9,10.000219821929932
65, 15,14.221169710159302
18, 10,10.957802772521973
46, 11,11.452100276947021
53, 10,12.381392240524292
13, 13,12.216782808303833
45, 14,14.635452270507812
14, 15,12.089736223220825
4, 15,11.408218622207642
