id, radius, time
202, 9,12.9776291847229
250, 7,14.000898599624634
126, 13,14.381367444992065
184, 14,12.81397294998169
225, 8,13.035272598266602
213, 11,14.76049017906189
159, 14,12.049534320831299
201, 7,10.343829154968262
170, 15,12.373862028121948
139, 11,13.010199785232544
158, 7,10.429484128952026
244, 6,14.300867795944214
156, 9,14.341823816299438
199, 6,10.663970708847046
127, 14,11.99039101600647
115, 5,13.650666952133179
121, 6,11.614111423492432
168, 8,11.172515630722046
114, 10,12.600894451141357
241, 5,13.373874425888062
101, 8,12.338018655776978
187, 15,10.07503080368042
136, 12,10.3069748878479
97, 13,11.2944815158844
239, 7,10.000112771987915
240, 12,12.232503652572632
167, 14,13.668739795684814
93, 12,13.85949993133545
220, 12,12.771382093429565
238, 11,13.628034114837646
151, 15,11.87450623512268
120, 6,11.28429627418518
90, 5,11.304340124130249
111, 8,11.885756731033325
219, 15,12.69932746887207
197, 10,11.581209659576416
128, 12,14.042052268981934
216, 14,10.000112771987915
173, 13,10.93240213394165
174, 5,11.542039632797241
164, 15,14.387890100479126
208, 9,10.424395322799683
232, 15,10.182713270187378
135, 7,11.766526460647583
254, 11,12.463159799575806
253, 9,11.500699520111084
196, 7,13.085305213928223
217, 6,12.889365911483765
230, 9,12.522720575332642
194, 8,14.90192699432373
223, 7,14.980537414550781
162, 8,12.17036247253418
229, 11,11.602478265762329
171, 7,10.524184226989746
133, 11,10.000112771987915
205, 7,10.598994255065918
214, 11,10.501117706298828
161, 14,12.033970355987549
222, 10,14.90751028060913
132, 8,11.225597143173218
94, 15,13.196925640106201
131, 12,10.000112771987915
228, 9,10.000112771987915
130, 10,14.323791980743408
192, 10,10.020728588104248
144, 5,11.184612035751343
103, 5,14.51559829711914
102, 11,11.994001150131226
227, 10,12.958120584487915
143, 15,10.967551231384277
226, 13,11.750161409378052
191, 9,12.925517082214355
117, 15,12.806260585784912
129, 10,14.565348386764526
142, 15,10.023963928222656
203, 12,11.586275100708008
251, 7,11.451420783996582
141, 9,14.86946988105774
189, 14,11.28665828704834
6, 10,11.053304433822632
81, 15,12.6106858253479
46, 10,10.000112771987915
79, 8,12.135368585586548
40, 13,13.151317834854126
88, 14,13.616017818450928
78, 12,10.000112771987915
75, 14,10.419480800628662
59, 7,13.777427434921265
38, 13,13.528951406478882
37, 13,10.000112771987915
74, 9,10.000112771987915
13, 14,14.432581186294556
3, 6,12.68099308013916
9, 15,10.000112771987915
32, 5,10.381020307540894
0, 5,14.892381429672241
2, 9,10.797404050827026
17, 10,10.844280004501343
70, 12,10.000112771987915
8, 13,14.635931491851807
30, 9,11.248300313949585
29, 12,14.94752287864685
7, 9,12.084867715835571
56, 15,14.339131832122803
55, 15,10.000112771987915
66, 15,12.138175010681152
60, 11,11.688023805618286
27, 6,14.363904476165771
84, 12,12.193746089935303
25, 13,12.6751127243042
24, 13,12.419299840927124
83, 10,11.615169525146484
4, 5,12.976573467254639
15, 9,11.914063453674316
22, 11,10.835025548934937
52, 9,13.40769100189209
11, 7,14.432581186294556
82, 11,10.141399145126343
20, 8,12.541520118713379
