id, radius, time
204, 14,11.207798957824707
165, 11,14.782118558883667
203, 9,11.151830196380615
164, 5,12.235569477081299
235, 14,10.532987594604492
149, 15,13.653647661209106
224, 11,14.524739742279053
176, 10,13.790706396102905
201, 8,10.16925835609436
172, 9,10.000171184539795
175, 13,10.000171184539795
163, 9,14.87864065170288
228, 10,11.375091552734375
99, 5,13.62848949432373
93, 11,10.224002361297607
253, 13,11.276653528213501
142, 10,11.374582767486572
121, 13,14.975393772125244
141, 13,10.353769063949585
233, 13,12.17399287223816
104, 9,10.99432635307312
251, 10,11.293418407440186
222, 14,12.665616989135742
42, 6,13.804127931594849
230, 7,11.899519681930542
250, 10,13.904311180114746
180, 13,10.268168687820435
196, 13,14.409580945968628
140, 7,11.468520402908325
221, 9,12.371323823928833
158, 6,14.159602403640747
128, 15,10.621127605438232
195, 9,13.57174563407898
157, 10,14.385826826095581
237, 6,11.173970222473145
147, 7,11.05907654762268
179, 7,13.371003866195679
127, 6,14.129539012908936
219, 13,10.086907148361206
231, 7,10.000171184539795
218, 10,12.37795090675354
117, 12,13.275679349899292
194, 14,14.495818614959717
217, 12,10.88982105255127
236, 10,11.37101125717163
116, 5,13.150517463684082
225, 15,14.542747020721436
92, 14,14.794395446777344
146, 11,10.000171184539795
91, 6,14.611183166503906
247, 14,11.180045366287231
215, 15,12.559407234191895
102, 7,11.164444923400879
214, 12,13.813095092773438
113, 10,10.77451753616333
213, 15,14.62035870552063
246, 9,12.706480026245117
190, 6,10.246264934539795
112, 10,11.183593273162842
212, 9,11.253623247146606
95, 6,11.28026008605957
101, 8,10.190217971801758
211, 8,12.08056354522705
167, 14,10.112128496170044
174, 15,12.839895486831665
111, 5,14.227113485336304
138, 9,12.379473209381104
125, 5,13.987363815307617
210, 11,13.790200471878052
110, 10,10.000171184539795
208, 13,11.075992822647095
109, 6,11.139193058013916
108, 14,13.785070180892944
137, 14,13.201876163482666
242, 12,13.563093662261963
241, 14,10.894800662994385
135, 11,11.9758141040802
123, 15,12.333702564239502
151, 11,13.47435712814331
226, 5,13.204760074615479
185, 15,11.979905605316162
122, 14,10.000171184539795
150, 6,11.241660118103027
183, 10,12.700569868087769
143, 12,12.338236331939697
205, 12,13.993728637695312
80, 15,13.055973529815674
39, 15,11.036691188812256
79, 10,12.7297043800354
38, 9,10.000171184539795
89, 7,10.62756609916687
88, 7,13.104178428649902
36, 15,11.568783521652222
35, 12,12.945568323135376
49, 7,12.15494441986084
73, 7,12.081578493118286
86, 14,11.572221994400024
71, 8,13.411586046218872
47, 14,14.89796757698059
3, 5,11.33008098602295
46, 10,14.218154668807983
30, 6,12.440407991409302
2, 14,14.052738666534424
4, 13,14.95089077949524
28, 9,14.655451774597168
17, 12,11.142730951309204
16, 6,12.3684663772583
15, 14,10.786536455154419
70, 6,10.000171184539795
69, 14,11.724714040756226
45, 8,14.276116371154785
68, 8,11.958256483078003
55, 14,12.643807649612427
84, 9,10.000171184539795
26, 14,11.783486604690552
67, 14,10.424062728881836
83, 6,14.159081220626831
1, 13,14.89587688446045
9, 15,10.000171184539795
53, 14,10.386777877807617
23, 9,11.272523880004883
60, 11,11.128215551376343
6, 10,10.49691891670227
