id, radius, time
211, 11,10.621498584747314
171, 7,10.85157585144043
209, 9,10.418993949890137
251, 10,12.971283912658691
169, 5,14.069118022918701
229, 8,13.258440732955933
167, 9,10.512372970581055
228, 12,10.00006365776062
207, 10,11.605676412582397
179, 15,10.00006365776062
175, 7,10.527581691741943
174, 5,12.303099632263184
126, 14,12.786247253417969
205, 9,10.719289541244507
248, 9,14.983947992324829
165, 12,13.37615180015564
246, 15,10.858150720596313
178, 12,13.451142311096191
245, 15,10.46951699256897
96, 15,13.3264741897583
164, 14,13.823126316070557
215, 13,10.00006365776062
227, 8,10.525551795959473
163, 11,13.550278663635254
204, 13,10.1987144947052
226, 5,10.253979921340942
203, 13,11.69586181640625
161, 11,12.38367223739624
124, 8,13.856317281723022
94, 12,12.553260803222656
190, 14,14.131340980529785
134, 8,11.715618133544922
234, 15,11.71722412109375
160, 12,10.00006365776062
189, 7,10.00006365776062
93, 7,11.119657039642334
133, 13,10.00006365776062
233, 9,10.765076160430908
104, 14,10.03947901725769
242, 7,10.284306049346924
121, 8,10.821478605270386
120, 9,11.17103624343872
223, 15,14.319007873535156
100, 7,10.8419668674469
119, 5,12.589889287948608
103, 14,10.00006365776062
240, 10,10.68221139907837
155, 15,13.162881135940552
132, 8,14.01380205154419
117, 7,11.416563510894775
140, 8,13.65070652961731
116, 10,10.00006365776062
151, 9,11.988839864730835
150, 11,13.86792802810669
199, 5,12.60144329071045
112, 5,10.00006365776062
99, 13,10.00006365776062
98, 5,14.54948377609253
183, 11,14.842577695846558
182, 12,10.152350902557373
192, 9,10.011691808700562
91, 12,13.316792488098145
232, 8,10.984752655029297
109, 7,13.630250692367554
138, 8,11.342745304107666
237, 5,10.045550346374512
180, 10,10.695671558380127
231, 9,10.132054328918457
181, 6,11.665900945663452
217, 11,12.791194200515747
97, 12,10.00006365776062
236, 15,10.00006365776062
172, 9,14.997154712677002
221, 13,12.821446418762207
194, 12,10.00006365776062
253, 14,13.800448894500732
220, 6,12.12380337715149
252, 8,13.196771144866943
43, 7,11.063907623291016
30, 5,12.828598976135254
71, 10,11.30279278755188
42, 8,13.452653169631958
46, 11,10.362439393997192
7, 8,10.106699705123901
52, 7,13.9569571018219
27, 6,11.427131175994873
26, 11,11.492746353149414
17, 5,13.924870014190674
41, 14,14.412594318389893
70, 11,11.557430267333984
10, 11,13.803207635879517
69, 6,14.638788223266602
84, 5,10.879808187484741
25, 14,11.719362258911133
40, 6,14.471973657608032
57, 11,10.00006365776062
2, 15,14.144037246704102
53, 13,12.468761444091797
38, 13,10.00006365776062
0, 10,10.101141452789307
22, 15,10.00006365776062
55, 6,10.672013759613037
15, 8,10.570264339447021
50, 9,10.589725017547607
65, 12,10.463443279266357
58, 12,14.420270442962646
37, 11,13.12667727470398
36, 8,11.11814022064209
64, 5,14.697897672653198
80, 10,11.85521936416626
63, 7,13.022579669952393
13, 13,10.00006365776062
62, 9,14.909679889678955
61, 5,13.552799701690674
34, 10,10.00006365776062
78, 8,13.798243522644043
47, 9,11.096390008926392
77, 12,14.05515456199646
14, 13,10.608779191970825
76, 7,13.552295446395874
60, 8,13.988496541976929
21, 6,10.663980960845947
