id, radius, time
238, 9,10.00028920173645
172, 15,13.974515914916992
130, 15,14.571918487548828
171, 15,11.090625524520874
129, 10,12.040899515151978
128, 6,14.433475017547607
191, 7,10.52223515510559
147, 13,13.192807912826538
167, 6,13.130221843719482
223, 6,14.204617023468018
222, 14,11.969743251800537
189, 12,11.633516311645508
32, 6,12.752155780792236
181, 7,11.629444599151611
255, 7,11.168208360671997
164, 14,10.439804315567017
137, 15,13.491575956344604
215, 5,10.00028920173645
124, 13,12.626869440078735
253, 9,10.422937154769897
163, 11,12.926271915435791
108, 9,13.137305498123169
162, 10,11.086556673049927
252, 6,10.953118562698364
107, 11,11.370152235031128
186, 10,10.678015232086182
214, 10,13.412339448928833
248, 13,12.756360530853271
213, 9,13.186439275741577
179, 12,10.660112857818604
247, 11,12.128184795379639
211, 5,11.563041687011719
229, 6,10.797482252120972
221, 8,10.00028920173645
228, 6,14.237976551055908
158, 13,14.278270959854126
209, 12,14.083517789840698
246, 8,11.974879026412964
208, 13,13.820024728775024
157, 15,13.533480882644653
227, 7,13.952838659286499
207, 13,14.142624616622925
121, 8,14.546704053878784
120, 5,11.79569697380066
206, 8,13.289274215698242
205, 7,10.76512098312378
110, 8,11.880678415298462
204, 15,10.59870958328247
105, 8,13.287748575210571
119, 11,11.300454378128052
220, 14,12.505832433700562
183, 11,12.372694492340088
118, 9,13.568387031555176
155, 13,13.131232738494873
236, 7,10.112142086029053
154, 13,11.086048603057861
194, 6,11.717591285705566
235, 13,14.455813884735107
139, 15,12.380734920501709
117, 11,10.00028920173645
202, 5,12.64907717704773
244, 10,10.43877625465393
201, 12,13.237420558929443
217, 13,11.01957106590271
243, 11,12.929823398590088
144, 7,13.576013565063477
153, 11,13.93236756324768
241, 5,12.643510580062866
100, 15,11.331126689910889
143, 7,12.463216781616211
240, 7,10.499574661254883
193, 13,10.00028920173645
134, 7,12.765462398529053
233, 11,10.562524318695068
97, 5,10.00028920173645
150, 15,10.00028920173645
55, 8,11.880678415298462
31, 12,11.306996822357178
30, 7,11.150009870529175
94, 14,11.540924787521362
13, 11,10.277620315551758
64, 14,13.785040616989136
42, 14,10.526811122894287
84, 7,11.205327033996582
62, 14,12.037867307662964
92, 5,13.508712530136108
27, 5,12.3474600315094
83, 10,13.793239831924438
82, 5,12.56737494468689
41, 15,14.625591039657593
40, 7,11.685751914978027
9, 14,10.492940425872803
68, 10,10.249853610992432
53, 11,10.00028920173645
48, 13,10.00028920173645
10, 15,13.222956895828247
52, 7,11.992814064025879
89, 10,10.652291297912598
26, 8,10.377644062042236
46, 6,10.00028920173645
80, 10,13.634443283081055
66, 10,10.00028920173645
7, 11,11.416651487350464
65, 13,12.528825044631958
8, 14,13.796276569366455
35, 6,14.727073192596436
76, 13,13.936668872833252
75, 13,11.090625524520874
24, 7,14.222681045532227
44, 14,10.00028920173645
22, 11,10.00028920173645
57, 6,10.221435070037842
51, 12,10.00028920173645
49, 11,13.388127088546753
70, 8,10.00028920173645
50, 10,14.229337930679321
