id, radius, time
183, 11,4.459316253662109
175, 12,1.1902432441711426
212, 9,3.055908203125
211, 12,4.563470363616943
143, 13,4.805151700973511
162, 7,4.76837158203125e-07
146, 15,0.9719765186309814
125, 10,2.38019061088562
134, 8,2.6206037998199463
234, 5,3.255302667617798
91, 5,2.3280797004699707
229, 14,4.76837158203125e-07
123, 12,2.25850510597229
122, 9,4.76837158203125e-07
173, 10,2.437714099884033
228, 9,0.17131996154785156
208, 12,2.9728548526763916
181, 5,4.76837158203125e-07
235, 7,4.76837158203125e-07
160, 8,4.554763555526733
159, 12,3.375659227371216
250, 14,0.9623754024505615
172, 14,1.239802598953247
205, 15,4.17293119430542
193, 11,0.5081624984741211
119, 6,0.18036222457885742
170, 11,4.76837158203125e-07
192, 9,0.48503541946411133
169, 7,4.487374544143677
118, 6,3.2913875579833984
246, 15,1.6454362869262695
102, 12,4.2149364948272705
168, 15,0.7144696712493896
244, 13,4.76837158203125e-07
191, 12,0.4815363883972168
227, 8,0.021529674530029297
99, 5,2.013658285140991
156, 11,2.816333293914795
222, 6,1.0226824283599854
215, 14,3.6569924354553223
154, 7,3.0837275981903076
255, 14,0.5409755706787109
194, 6,0.7546682357788086
153, 13,1.740067958831787
214, 8,4.682514429092407
108, 15,1.239802598953247
253, 7,3.01593279838562
188, 15,4.3165318965911865
140, 12,2.5920417308807373
96, 12,4.787152528762817
226, 5,0.8781189918518066
200, 15,1.7679266929626465
187, 11,2.112816333770752
128, 12,0.06772184371948242
233, 10,0.788320779800415
199, 7,1.238283634185791
101, 7,0.24680733680725098
105, 13,1.3595726490020752
189, 7,1.5335273742675781
167, 7,2.3113625049591064
127, 15,0.5384361743927002
225, 11,1.983503818511963
138, 12,2.351339340209961
252, 5,4.76837158203125e-07
98, 9,0.18192291259765625
137, 15,3.0072824954986572
184, 14,4.76837158203125e-07
238, 6,3.3538670539855957
224, 10,4.752573251724243
213, 9,1.353990077972412
166, 15,1.4312961101531982
165, 14,0.4176790714263916
221, 11,3.579087018966675
164, 12,0.4504413604736328
135, 13,3.737102746963501
195, 10,0.9323279857635498
147, 13,2.146310329437256
185, 9,4.149725675582886
90, 13,2.2226688861846924
32, 8,0.6057791709899902
21, 10,1.2186517715454102
31, 7,4.76837158203125e-07
83, 9,3.682565689086914
57, 8,2.36149263381958
52, 15,4.386319160461426
46, 10,1.5012321472167969
42, 7,2.555006265640259
43, 11,3.0782546997070312
18, 12,4.543140888214111
50, 5,0.8536138534545898
80, 6,3.346829652786255
9, 13,4.744081497192383
8, 9,0.5861039161682129
55, 10,1.5532104969024658
78, 11,0.12741589546203613
77, 13,3.2409839630126953
59, 5,2.908540964126587
3, 6,3.997952699661255
89, 11,2.410919189453125
1, 6,4.837660074234009
2, 12,4.127599000930786
73, 14,4.7294135093688965
15, 9,4.76837158203125e-07
72, 6,4.229023694992065
70, 8,4.034911394119263
68, 13,2.839317560195923
13, 15,1.3600785732269287
87, 7,0.7144696712493896
38, 10,3.741927146911621
14, 15,0.36414384841918945
25, 12,0.3373105525970459
45, 9,2.729581594467163
26, 6,3.237743854522705
64, 13,4.510131359100342
35, 7,2.74575138092041
63, 5,4.245258331298828
33, 6,0.3799145221710205
60, 6,1.5371103286743164
