id, radius, time
143, 13,10.713544845581055
255, 14,11.053699254989624
204, 15,12.4145348072052
237, 10,13.696956634521484
203, 12,11.32999038696289
254, 14,12.56415605545044
202, 11,10.000355005264282
180, 10,10.208700895309448
174, 7,10.741800546646118
236, 9,10.000355005264282
235, 12,10.857187986373901
122, 15,14.811028957366943
253, 9,12.616201162338257
129, 6,14.365366220474243
146, 10,11.346737146377563
252, 6,11.390982627868652
199, 11,11.986250638961792
120, 9,13.222893714904785
141, 12,13.339905261993408
119, 10,12.004785537719727
185, 5,11.50852918624878
101, 15,12.500690698623657
117, 12,10.367475986480713
160, 15,13.047492742538452
216, 9,11.725629806518555
140, 15,10.524671792984009
215, 9,10.964201211929321
214, 8,10.000355005264282
233, 12,12.423983097076416
116, 11,11.374043941497803
181, 10,13.82467794418335
179, 13,10.355902194976807
231, 14,14.13201379776001
184, 8,10.009400606155396
224, 5,10.000355005264282
188, 12,14.784655809402466
115, 7,12.369446039199829
196, 13,10.754976034164429
137, 8,11.175704717636108
136, 8,12.108105659484863
229, 10,12.949462652206421
99, 9,14.677742004394531
228, 7,10.529752731323242
125, 5,13.623448133468628
124, 15,13.665974378585815
195, 6,12.717013835906982
172, 5,12.98605227470398
183, 14,10.80341649055481
123, 9,12.947922706604004
171, 13,13.473977088928223
154, 11,10.1377432346344
249, 6,12.258191585540771
193, 15,12.900404691696167
248, 13,12.580165386199951
247, 11,10.000355005264282
152, 7,10.000355005264282
245, 7,12.702067852020264
191, 8,14.696319103240967
170, 14,10.000355005264282
111, 6,11.074510097503662
97, 8,10.370180606842041
223, 15,10.958248615264893
109, 7,10.000355005264282
149, 8,10.669679880142212
187, 10,13.255735397338867
96, 15,10.000355005264282
206, 6,10.938815832138062
176, 6,12.552758932113647
107, 14,10.000355005264282
148, 7,10.250203132629395
168, 7,14.959702014923096
106, 8,11.444145679473877
189, 7,10.580704689025879
147, 5,10.000355005264282
105, 10,10.67254638671875
177, 12,12.23750925064087
22, 12,10.000355005264282
43, 6,11.018683671951294
56, 15,11.434505462646484
21, 10,12.390236377716064
53, 9,13.075679779052734
89, 12,13.314271211624146
41, 8,13.877270698547363
11, 7,10.643595695495605
80, 12,11.134324550628662
35, 9,12.932258367538452
6, 11,14.046346187591553
49, 8,14.168577671051025
34, 14,12.123788118362427
52, 11,12.014800548553467
33, 13,12.904097557067871
76, 12,10.000355005264282
4, 6,11.609383821487427
14, 14,12.614665985107422
2, 9,10.000355005264282
12, 10,10.217546224594116
75, 7,10.000355005264282
30, 7,13.27975583076477
84, 5,10.19757890701294
29, 7,10.971389293670654
5, 5,13.18841814994812
55, 8,10.941009759902954
15, 13,13.2171950340271
17, 8,11.502646684646606
71, 11,14.759684801101685
61, 7,10.721323728561401
62, 7,11.593985795974731
58, 8,13.274594068527222
0, 9,13.326671361923218
44, 11,13.703085899353027
69, 7,10.092991828918457
59, 15,13.402919292449951
67, 14,11.698929071426392
8, 14,13.263424634933472
26, 9,10.129815101623535
66, 14,14.3374183177948
27, 6,12.118462562561035
24, 15,13.448609590530396
19, 9,11.834491729736328
65, 12,12.66939902305603
57, 7,10.000355005264282
39, 9,10.024601221084595
50, 12,11.636405944824219
48, 5,10.000355005264282
