id, radius, time
91, 8,12.344588041305542
234, 9,14.228080034255981
119, 13,10.000261783599854
163, 8,11.184324264526367
95, 9,10.22825813293457
222, 10,10.284265041351318
245, 12,10.000261783599854
255, 7,11.051857471466064
254, 7,11.81350064277649
253, 15,11.80444622039795
242, 12,13.27507472038269
173, 12,13.922715902328491
83, 5,10.085376501083374
221, 15,10.439469575881958
172, 12,13.87190556526184
124, 5,10.353734970092773
220, 13,12.61637544631958
113, 13,13.125701904296875
240, 11,10.501614332199097
112, 6,12.635625839233398
250, 15,11.918017625808716
192, 13,11.96241283416748
111, 7,13.602756023406982
110, 8,10.639093160629272
219, 11,12.32720136642456
249, 15,10.000261783599854
158, 11,10.000261783599854
233, 7,13.979058027267456
171, 6,14.37193775177002
94, 6,12.806573867797852
133, 6,12.83517074584961
170, 5,14.90288233757019
107, 11,10.000261783599854
169, 15,10.189988613128662
199, 8,10.593515157699585
162, 11,12.00212049484253
230, 13,14.686023473739624
176, 11,10.427675008773804
127, 12,10.69025468826294
82, 5,11.741445541381836
248, 5,13.52628469467163
87, 15,10.000261783599854
132, 10,10.378184795379639
104, 9,11.704914808273315
252, 8,12.208725929260254
217, 11,11.236646890640259
150, 13,13.141098499298096
149, 8,10.668442726135254
216, 11,12.649234056472778
148, 11,11.74093747138977
189, 14,14.183846473693848
102, 7,13.171508312225342
215, 13,10.86294960975647
101, 13,12.288002967834473
100, 13,13.198584079742432
237, 5,10.000261783599854
93, 9,13.200907468795776
194, 5,14.545408725738525
137, 8,10.61650037765503
236, 7,13.965463161468506
227, 10,10.124730110168457
185, 6,10.758692264556885
98, 7,10.675832271575928
131, 14,11.615087747573853
226, 9,12.504306316375732
130, 10,12.604802370071411
146, 5,10.972765445709229
145, 8,11.558866024017334
184, 12,12.898005247116089
168, 15,10.000261783599854
212, 11,13.707640647888184
183, 10,10.746180772781372
155, 11,12.542863130569458
165, 7,12.559844732284546
122, 5,11.865967273712158
182, 12,11.613429307937622
86, 12,10.070691108703613
143, 10,11.768670320510864
159, 6,13.854038715362549
142, 10,12.50735878944397
202, 14,10.844787359237671
88, 10,11.934402227401733
141, 7,12.607876062393188
208, 7,13.760246515274048
153, 6,13.379069566726685
207, 12,14.096951246261597
84, 5,12.122227191925049
139, 8,10.573339223861694
121, 11,13.109131097793579
197, 11,11.665460586547852
193, 15,14.044580459594727
152, 8,14.261689186096191
135, 12,13.012941837310791
200, 6,14.907440423965454
96, 7,11.580178260803223
204, 6,13.30535364151001
29, 6,10.000261783599854
42, 12,11.709572315216064
76, 13,12.49480152130127
28, 10,10.094984531402588
75, 12,10.288880825042725
74, 14,12.600237846374512
80, 15,12.967858791351318
52, 6,10.805435419082642
56, 11,14.103912830352783
71, 12,10.000261783599854
79, 7,10.000261783599854
10, 15,13.252740621566772
47, 7,12.022693634033203
23, 6,10.717391729354858
78, 13,14.7903470993042
15, 8,10.000261783599854
70, 12,12.863889694213867
45, 5,13.411218404769897
9, 10,13.173661947250366
2, 5,10.244215726852417
69, 8,13.515891790390015
5, 11,11.08268117904663
1, 13,10.000261783599854
39, 11,14.657453298568726
43, 12,12.071441888809204
37, 12,10.83327054977417
21, 8,12.729296684265137
8, 5,12.368841648101807
53, 8,10.000261783599854
55, 15,10.000261783599854
65, 8,11.156407356262207
0, 7,10.000261783599854
64, 8,10.214664459228516
19, 10,10.731593608856201
62, 8,12.158465147018433
49, 5,10.000261783599854
34, 11,14.530781030654907
59, 8,11.081372261047363
58, 5,11.228923797607422
