id, radius, time
175, 9,0.6431529521942139
114, 9,1.228245496749878
236, 12,2.211554527282715
219, 8,2.235765218734741
238, 11,2.7848293781280518
217, 14,4.76837158203125e-07
147, 15,1.6480531692504883
239, 10,3.1727325916290283
146, 8,4.610439300537109
241, 13,0.34978795051574707
244, 5,2.6221206188201904
233, 14,0.8804812431335449
94, 11,1.3804185390472412
169, 7,2.1893184185028076
151, 15,1.455188512802124
248, 14,3.8259940147399902
207, 12,4.938133478164673
130, 7,1.3111517429351807
139, 14,1.4572746753692627
250, 5,1.549818515777588
145, 7,3.915817975997925
251, 14,2.5871002674102783
129, 12,3.6383233070373535
75, 6,4.99582052230835
128, 7,1.1330957412719727
194, 10,1.1466279029846191
253, 5,2.493873119354248
254, 8,0.16758441925048828
232, 11,0.4991021156311035
93, 10,2.5644664764404297
183, 15,4.192294120788574
167, 15,0.5035395622253418
230, 13,2.6157784461975098
127, 7,3.655620574951172
126, 15,2.9160566329956055
164, 10,3.196000337600708
125, 13,4.729326009750366
214, 6,4.8475940227508545
203, 10,2.996311664581299
73, 14,2.5584094524383545
123, 7,2.885132074356079
88, 5,4.993668079376221
87, 10,4.76837158203125e-07
149, 8,1.4237120151519775
86, 6,2.5764718055725098
180, 9,4.581783294677734
201, 6,4.703782320022583
141, 12,1.2287938594818115
161, 12,3.1087646484375
193, 7,4.76837158203125e-07
98, 15,0.018457412719726562
228, 6,2.9516918659210205
85, 6,2.665539503097534
227, 15,4.145632028579712
105, 9,1.9986357688903809
160, 9,3.6288466453552246
96, 7,3.22780442237854
84, 8,0.4050028324127197
186, 14,0.43942952156066895
121, 11,0.8019585609436035
190, 14,2.6446192264556885
102, 11,4.526503324508667
79, 11,1.197073221206665
159, 5,2.3193352222442627
115, 13,0.6452951431274414
144, 15,1.0222837924957275
72, 6,3.120236873626709
158, 7,1.4467082023620605
100, 13,2.1741769313812256
225, 5,4.859682559967041
157, 5,3.364293098449707
224, 12,4.76837158203125e-07
156, 8,4.76837158203125e-07
78, 5,0.09425067901611328
223, 11,3.2542917728424072
155, 6,0.8927516937255859
133, 5,1.4605133533477783
74, 11,1.589958906173706
197, 13,1.9814696311950684
188, 6,0.4008922576904297
187, 14,1.0803287029266357
222, 8,1.290189504623413
196, 6,4.76837158203125e-07
77, 13,0.09173130989074707
118, 9,3.3982348442077637
152, 9,2.6599647998809814
76, 13,2.0278337001800537
81, 11,4.641749858856201
37, 11,0.28179144859313965
26, 11,4.227666854858398
64, 10,4.411932945251465
71, 9,0.17848443984985352
63, 5,3.1774635314941406
70, 12,2.0915279388427734
25, 5,2.520460605621338
24, 9,3.3673722743988037
33, 11,4.76837158203125e-07
13, 13,1.6541705131530762
36, 8,1.8917441368103027
29, 11,4.833911418914795
35, 13,0.5404617786407471
59, 10,3.15040922164917
22, 10,1.7294085025787354
15, 12,4.080718517303467
58, 14,4.845567941665649
7, 13,4.76837158203125e-07
21, 11,4.76837158203125e-07
19, 8,3.814544677734375
1, 10,4.609307765960693
3, 5,3.8283302783966064
53, 6,0.6367387771606445
20, 14,2.4206643104553223
38, 5,3.2595648765563965
51, 11,0.1865403652191162
48, 13,4.76837158203125e-07
14, 7,4.767879486083984
27, 10,4.881213426589966
67, 14,4.5688793659210205
47, 5,0.7426629066467285
46, 11,4.76837158203125e-07
45, 8,4.680171489715576
5, 7,4.76837158203125e-07
44, 8,4.828808546066284
43, 6,2.6190831661224365
42, 11,0.6297011375427246
41, 15,3.364293098449707
